hour,date,hour_of_day,day_of_week,month,is_weekend,temperature_c,humidity,windspeed_kmh,conditions,registered_count,direct_count,total_count,holiday,is_holiday,is_workday
2012-06-23 16:00:00,2012-06-23,16,5,6,1,31.5,26.0,20.0,clear,317,196,513,,0,0
2012-06-23 17:00:00,2012-06-23,17,5,6,1,30.5,26.0,17.0,clear,316,214,530,,0,0
2012-06-23 18:00:00,2012-06-23,18,5,6,1,30.5,26.0,20.0,clear,287,194,481,,0,0
2012-06-23 19:00:00,2012-06-23,19,5,6,1,29.6,27.0,13.0,clear,240,185,425,,0,0
2012-06-23 20:00:00,2012-06-23,20,5,6,1,28.7,31.0,13.0,clear,228,158,386,,0,0
2012-06-23 21:00:00,2012-06-23,21,5,6,1,27.7,33.0,9.0,clear,223,99,322,,0,0
2012-06-23 22:00:00,2012-06-23,22,5,6,1,26.8,37.0,7.0,clear,178,101,279,,0,0
2012-06-23 23:00:00,2012-06-23,23,5,6,1,25.8,44.0,0.0,clear,156,69,225,,0,0
2012-06-24 00:00:00,2012-06-24,0,6,6,1,24.9,51.0,0.0,clear,132,31,163,,0,0
2012-06-24 01:00:00,2012-06-24,1,6,6,1,24.0,54.0,6.0,clouds,88,39,127,,0,0
2012-06-24 02:00:00,2012-06-24,2,6,6,1,24.0,51.0,0.0,clouds,80,34,114,,0,0
2012-06-24 03:00:00,2012-06-24,3,6,6,1,23.0,65.0,6.0,clouds,41,19,60,,0,0
2012-06-24 04:00:00,2012-06-24,4,6,6,1,23.0,65.0,0.0,clouds,9,4,13,,0,0
2012-06-24 05:00:00,2012-06-24,5,6,6,1,21.1,69.0,9.0,clear,7,1,8,,0,0
2012-06-24 06:00:00,2012-06-24,6,6,6,1,22.1,65.0,11.0,clear,19,6,25,,0,0
2012-06-24 07:00:00,2012-06-24,7,6,6,1,22.1,69.0,7.0,clear,48,23,71,,0,0
2012-06-24 08:00:00,2012-06-24,8,6,6,1,24.9,58.0,0.0,clear,103,38,141,,0,0
2012-06-24 09:00:00,2012-06-24,9,6,6,1,25.8,51.0,0.0,clear,169,63,232,,0,0
2012-06-24 10:00:00,2012-06-24,10,6,6,1,27.7,40.0,0.0,clear,291,161,452,,0,0
2012-06-24 11:00:00,2012-06-24,11,6,6,1,27.7,40.0,9.0,clear,291,215,506,,0,0
2012-06-24 12:00:00,2012-06-24,12,6,6,1,29.6,33.0,15.0,clear,329,227,556,,0,0
2012-06-24 13:00:00,2012-06-24,13,6,6,1,29.6,33.0,19.0,clear,348,237,585,,0,0
2012-06-24 14:00:00,2012-06-24,14,6,6,1,31.5,30.0,20.0,clear,298,253,551,,0,0
2012-06-24 15:00:00,2012-06-24,15,6,6,1,32.4,28.0,15.0,clear,290,197,487,,0,0
2012-06-24 16:00:00,2012-06-24,16,6,6,1,31.5,30.0,17.0,clear,280,181,461,,0,0
2012-06-24 17:00:00,2012-06-24,17,6,6,1,31.5,32.0,17.0,clear,329,203,532,,0,0
2012-06-24 18:00:00,2012-06-24,18,6,6,1,30.5,34.0,17.0,clear,348,186,534,,0,0
2012-06-24 19:00:00,2012-06-24,19,6,6,1,29.6,38.0,20.0,clear,247,176,423,,0,0
2012-06-24 20:00:00,2012-06-24,20,6,6,1,28.7,46.0,17.0,clear,224,108,332,,0,0
2012-06-24 21:00:00,2012-06-24,21,6,6,1,27.7,55.0,15.0,clear,177,76,253,,0,0
2012-06-24 22:00:00,2012-06-24,22,6,6,1,26.8,55.0,7.0,clear,125,53,178,,0,0
2012-06-24 23:00:00,2012-06-24,23,6,6,1,26.8,58.0,7.0,clear,67,20,87,,0,0
2012-06-25 00:00:00,2012-06-25,0,0,6,0,25.8,62.0,17.0,clear,37,31,68,,0,1
2012-06-25 01:00:00,2012-06-25,1,0,6,0,24.9,65.0,15.0,clear,20,11,31,,0,1
2012-06-25 02:00:00,2012-06-25,2,0,6,0,24.9,70.0,15.0,clear,10,4,14,,0,1
2012-06-25 03:00:00,2012-06-25,3,0,6,0,24.0,69.0,17.0,clear,4,1,5,,0,1
2012-06-25 04:00:00,2012-06-25,4,0,6,0,23.0,78.0,17.0,clear,4,0,4,,0,1
2012-06-25 05:00:00,2012-06-25,5,0,6,0,23.0,74.0,11.0,clear,42,1,43,,0,1
2012-06-25 06:00:00,2012-06-25,6,0,6,0,22.1,78.0,11.0,clear,147,11,158,,0,1
2012-06-25 07:00:00,2012-06-25,7,0,6,0,23.0,74.0,15.0,clear,455,30,485,,0,1
2012-06-25 08:00:00,2012-06-25,8,0,6,0,23.0,69.0,13.0,clear,555,53,608,,0,1
2012-06-25 09:00:00,2012-06-25,9,0,6,0,24.9,65.0,13.0,clear,231,37,268,,0,1
2012-06-25 10:00:00,2012-06-25,10,0,6,0,27.7,55.0,11.0,clear,126,58,184,,0,1
2012-06-25 11:00:00,2012-06-25,11,0,6,0,29.6,43.0,22.0,clear,127,54,181,,0,1
2012-06-25 12:00:00,2012-06-25,12,0,6,0,27.7,45.0,20.0,clouds,196,74,270,,0,1
2012-06-25 13:00:00,2012-06-25,13,0,6,0,25.8,51.0,20.0,clear,181,79,260,,0,1
2012-06-25 14:00:00,2012-06-25,14,0,6,0,28.7,43.0,17.0,clear,161,90,251,,0,1
2012-06-25 15:00:00,2012-06-25,15,0,6,0,28.7,38.0,31.0,clear,168,65,233,,0,1
2012-06-25 16:00:00,2012-06-25,16,0,6,0,29.6,31.0,26.0,clear,310,104,414,,0,1
2012-06-25 17:00:00,2012-06-25,17,0,6,0,29.6,24.0,31.0,clear,757,76,833,,0,1
2012-06-25 18:00:00,2012-06-25,18,0,6,0,27.7,27.0,30.0,clear,691,100,791,,0,1
2012-06-25 19:00:00,2012-06-25,19,0,6,0,26.8,27.0,31.0,clear,508,74,582,,0,1
2012-06-25 20:00:00,2012-06-25,20,0,6,0,25.8,30.0,30.0,clear,375,100,475,,0,1
2012-06-25 21:00:00,2012-06-25,21,0,6,0,24.0,30.0,22.0,clear,281,50,331,,0,1
2012-06-25 22:00:00,2012-06-25,22,0,6,0,23.0,29.0,26.0,clear,166,21,187,,0,1
2012-06-25 23:00:00,2012-06-25,23,0,6,0,22.1,33.0,22.0,clear,88,15,103,,0,1
2012-06-26 00:00:00,2012-06-26,0,1,6,0,21.1,33.0,22.0,clear,29,8,37,,0,1
2012-06-26 01:00:00,2012-06-26,1,1,6,0,20.2,35.0,26.0,clear,19,11,30,,0,1
2012-06-26 02:00:00,2012-06-26,2,1,6,0,18.3,43.0,19.0,clear,7,2,9,,0,1
2012-06-26 03:00:00,2012-06-26,3,1,6,0,17.4,45.0,19.0,clear,7,2,9,,0,1
2012-06-26 04:00:00,2012-06-26,4,1,6,0,17.4,45.0,20.0,clear,9,1,10,,0,1
2012-06-26 05:00:00,2012-06-26,5,1,6,0,16.4,48.0,26.0,clear,36,3,39,,0,1
2012-06-26 06:00:00,2012-06-26,6,1,6,0,16.4,52.0,20.0,clear,176,12,188,,0,1
2012-06-26 07:00:00,2012-06-26,7,1,6,0,16.4,52.0,24.0,clear,531,21,552,,0,1
2012-06-26 08:00:00,2012-06-26,8,1,6,0,18.3,49.0,22.0,clear,622,34,656,,0,1
2012-06-26 09:00:00,2012-06-26,9,1,6,0,19.3,46.0,28.0,clear,298,30,328,,0,1
2012-06-26 10:00:00,2012-06-26,10,1,6,0,21.1,41.0,24.0,clear,153,37,190,,0,1
2012-06-26 11:00:00,2012-06-26,11,1,6,0,22.1,36.0,28.0,clear,189,46,235,,0,1
2012-06-26 12:00:00,2012-06-26,12,1,6,0,23.0,34.0,30.0,clear,228,80,308,,0,1
2012-06-26 13:00:00,2012-06-26,13,1,6,0,24.9,30.0,31.0,clear,232,74,306,,0,1
2012-06-26 14:00:00,2012-06-26,14,1,6,0,24.9,30.0,31.0,clear,186,81,267,,0,1
2012-06-26 15:00:00,2012-06-26,15,1,6,0,25.8,28.0,31.0,clear,229,88,317,,0,1
2012-06-26 16:00:00,2012-06-26,16,1,6,0,25.8,26.0,33.0,clear,349,67,416,,0,1
2012-06-26 17:00:00,2012-06-26,17,1,6,0,25.8,28.0,28.0,clear,796,104,900,,0,1
2012-06-26 18:00:00,2012-06-26,18,1,6,0,25.8,28.0,24.0,clear,719,105,824,,0,1
2012-06-26 19:00:00,2012-06-26,19,1,6,0,25.8,28.0,15.0,clear,529,83,612,,0,1
2012-06-26 20:00:00,2012-06-26,20,1,6,0,24.9,30.0,19.0,clear,417,88,505,,0,1
2012-06-26 21:00:00,2012-06-26,21,1,6,0,24.0,34.0,13.0,clear,267,61,328,,0,1
2012-06-26 22:00:00,2012-06-26,22,1,6,0,23.0,34.0,17.0,clear,219,26,245,,0,1
2012-06-26 23:00:00,2012-06-26,23,1,6,0,21.1,41.0,9.0,clear,118,13,131,,0,1
2012-06-27 00:00:00,2012-06-27,0,2,6,0,21.1,41.0,13.0,clear,39,15,54,,0,1
2012-06-27 01:00:00,2012-06-27,1,2,6,0,20.2,43.0,11.0,clear,18,5,23,,0,1
2012-06-27 02:00:00,2012-06-27,2,2,6,0,18.3,49.0,9.0,clear,12,2,14,,0,1
2012-06-27 03:00:00,2012-06-27,3,2,6,0,19.3,46.0,6.0,clear,7,1,8,,0,1
2012-06-27 04:00:00,2012-06-27,4,2,6,0,20.2,40.0,17.0,clear,11,0,11,,0,1
2012-06-27 05:00:00,2012-06-27,5,2,6,0,20.2,43.0,19.0,clear,34,2,36,,0,1
2012-06-27 06:00:00,2012-06-27,6,2,6,0,19.3,46.0,19.0,clear,193,7,200,,0,1
2012-06-27 07:00:00,2012-06-27,7,2,6,0,20.2,43.0,24.0,clear,498,29,527,,0,1
2012-06-27 08:00:00,2012-06-27,8,2,6,0,21.1,43.0,22.0,clear,638,49,687,,0,1
2012-06-27 09:00:00,2012-06-27,9,2,6,0,23.0,41.0,24.0,clear,253,29,282,,0,1
2012-06-27 10:00:00,2012-06-27,10,2,6,0,24.9,37.0,17.0,clear,138,34,172,,0,1
2012-06-27 11:00:00,2012-06-27,11,2,6,0,26.8,30.0,22.0,clear,145,64,209,,0,1
2012-06-27 12:00:00,2012-06-27,12,2,6,0,27.7,29.0,20.0,clear,245,77,322,,0,1
2012-06-27 13:00:00,2012-06-27,13,2,6,0,29.6,27.0,22.0,clear,244,77,321,,0,1
2012-06-27 14:00:00,2012-06-27,14,2,6,0,29.6,24.0,24.0,clear,192,78,270,,0,1
2012-06-27 15:00:00,2012-06-27,15,2,6,0,29.6,26.0,31.0,clear,188,61,249,,0,1
2012-06-27 16:00:00,2012-06-27,16,2,6,0,30.5,24.0,30.0,clear,337,55,392,,0,1
2012-06-27 17:00:00,2012-06-27,17,2,6,0,30.5,24.0,26.0,clear,730,113,843,,0,1
2012-06-27 18:00:00,2012-06-27,18,2,6,0,29.6,27.0,22.0,clear,719,85,804,,0,1
2012-06-27 19:00:00,2012-06-27,19,2,6,0,28.7,29.0,22.0,clear,542,101,643,,0,1
2012-06-27 20:00:00,2012-06-27,20,2,6,0,27.7,31.0,13.0,clear,369,76,445,,0,1
2012-06-27 21:00:00,2012-06-27,21,2,6,0,26.8,35.0,9.0,clear,313,54,367,,0,1
2012-06-27 22:00:00,2012-06-27,22,2,6,0,25.8,39.0,6.0,clear,245,52,297,,0,1
2012-06-27 23:00:00,2012-06-27,23,2,6,0,24.0,47.0,9.0,clear,148,11,159,,0,1
2012-06-28 00:00:00,2012-06-28,0,3,6,0,23.0,50.0,7.0,clear,52,2,54,,0,1
2012-06-28 01:00:00,2012-06-28,1,3,6,0,23.0,54.0,0.0,clear,14,11,25,,0,1
2012-06-28 02:00:00,2012-06-28,2,3,6,0,23.0,50.0,6.0,clear,12,1,13,,0,1
2012-06-28 03:00:00,2012-06-28,3,3,6,0,23.0,50.0,6.0,clear,6,1,7,,0,1
2012-06-28 04:00:00,2012-06-28,4,3,6,0,21.1,61.0,7.0,clear,11,0,11,,0,1
2012-06-28 05:00:00,2012-06-28,5,3,6,0,21.1,57.0,6.0,clear,39,8,47,,0,1
2012-06-28 06:00:00,2012-06-28,6,3,6,0,21.1,57.0,6.0,clear,185,8,193,,0,1
2012-06-28 07:00:00,2012-06-28,7,3,6,0,21.1,61.0,7.0,clear,484,24,508,,0,1
2012-06-28 08:00:00,2012-06-28,8,3,6,0,23.0,50.0,9.0,clear,577,40,617,,0,1
2012-06-28 09:00:00,2012-06-28,9,3,6,0,24.9,54.0,11.0,clear,318,33,351,,0,1
2012-06-28 10:00:00,2012-06-28,10,3,6,0,26.8,48.0,13.0,clear,144,40,184,,0,1
2012-06-28 11:00:00,2012-06-28,11,3,6,0,29.6,31.0,13.0,clear,170,41,211,,0,1
2012-06-28 12:00:00,2012-06-28,12,3,6,0,31.5,26.0,19.0,clear,227,49,276,,0,1
2012-06-28 13:00:00,2012-06-28,13,3,6,0,32.4,26.0,15.0,clear,205,31,236,,0,1
2012-06-28 14:00:00,2012-06-28,14,3,6,0,32.4,25.0,22.0,clear,188,66,254,,0,1
2012-06-28 15:00:00,2012-06-28,15,3,6,0,32.4,25.0,22.0,clear,195,24,219,,0,1
2012-06-28 16:00:00,2012-06-28,16,3,6,0,33.4,23.0,13.0,clear,331,56,387,,0,1
2012-06-28 17:00:00,2012-06-28,17,3,6,0,33.4,22.0,13.0,clear,634,71,705,,0,1
2012-06-28 18:00:00,2012-06-28,18,3,6,0,32.4,25.0,15.0,clear,597,100,697,,0,1
2012-06-28 19:00:00,2012-06-28,19,3,6,0,31.5,30.0,20.0,clear,492,79,571,,0,1
2012-06-28 20:00:00,2012-06-28,20,3,6,0,30.5,34.0,13.0,clear,399,71,470,,0,1
2012-06-28 21:00:00,2012-06-28,21,3,6,0,27.7,55.0,13.0,clear,309,89,398,,0,1
2012-06-28 22:00:00,2012-06-28,22,3,6,0,27.7,52.0,11.0,clear,224,50,274,,0,1
2012-06-28 23:00:00,2012-06-28,23,3,6,0,26.8,48.0,9.0,clear,145,26,171,,0,1
2012-06-29 00:00:00,2012-06-29,0,4,6,0,26.8,48.0,9.0,clear,90,24,114,,0,1
2012-06-29 01:00:00,2012-06-29,1,4,6,0,26.8,51.0,11.0,clear,33,9,42,,0,1
2012-06-29 02:00:00,2012-06-29,2,4,6,0,25.8,58.0,13.0,clear,15,3,18,,0,1
2012-06-29 03:00:00,2012-06-29,3,4,6,0,25.8,58.0,13.0,clear,5,3,8,,0,1
2012-06-29 04:00:00,2012-06-29,4,4,6,0,24.9,65.0,11.0,clear,9,1,10,,0,1
2012-06-29 05:00:00,2012-06-29,5,4,6,0,24.9,61.0,7.0,clear,39,6,45,,0,1
2012-06-29 06:00:00,2012-06-29,6,4,6,0,24.9,61.0,11.0,clouds,148,15,163,,0,1
2012-06-29 07:00:00,2012-06-29,7,4,6,0,24.9,61.0,7.0,clear,361,19,380,,0,1
2012-06-29 08:00:00,2012-06-29,8,4,6,0,26.8,55.0,7.0,clouds,576,48,624,,0,1
2012-06-29 09:00:00,2012-06-29,9,4,6,0,27.7,55.0,11.0,clear,261,39,300,,0,1
2012-06-29 10:00:00,2012-06-29,10,4,6,0,34.3,39.0,20.0,clear,139,32,171,,0,1
2012-06-29 11:00:00,2012-06-29,11,4,6,0,34.3,42.0,19.0,clouds,137,51,188,,0,1
2012-06-29 12:00:00,2012-06-29,12,4,6,0,35.2,40.0,17.0,clouds,173,53,226,,0,1
2012-06-29 13:00:00,2012-06-29,13,4,6,0,36.2,38.0,13.0,clear,194,45,239,,0,1
2012-06-29 14:00:00,2012-06-29,14,4,6,0,37.1,36.0,15.0,clear,184,49,233,,0,1
2012-06-29 15:00:00,2012-06-29,15,4,6,0,37.1,36.0,0.0,clear,183,47,230,,0,1
2012-06-29 16:00:00,2012-06-29,16,4,6,0,37.1,36.0,0.0,clear,292,59,351,,0,1
2012-06-29 17:00:00,2012-06-29,17,4,6,0,38.1,34.0,13.0,clear,457,82,539,,0,1
2012-06-29 18:00:00,2012-06-29,18,4,6,0,37.1,31.0,0.0,clear,414,50,464,,0,1
2012-06-29 19:00:00,2012-06-29,19,4,6,0,34.3,47.0,13.0,clear,303,60,363,,0,1
2012-06-29 20:00:00,2012-06-29,20,4,6,0,35.2,42.0,17.0,clear,255,53,308,,0,1
2012-06-29 21:00:00,2012-06-29,21,4,6,0,32.4,53.0,13.0,clouds,195,41,236,,0,1
2012-06-29 22:00:00,2012-06-29,22,4,6,0,30.5,63.0,13.0,light_rain,129,34,163,,0,1
2012-06-29 23:00:00,2012-06-29,23,4,6,0,30.5,63.0,13.0,light_rain,42,6,48,,0,1
2012-06-30 00:00:00,2012-06-30,0,5,6,1,22.1,89.0,11.0,light_rain,65,4,69,,0,0
2012-06-30 01:00:00,2012-06-30,1,5,6,1,22.1,89.0,15.0,light_rain,55,3,58,,0,0
2012-06-30 02:00:00,2012-06-30,2,5,6,1,22.1,89.0,0.0,clouds,54,7,61,,0,0
2012-06-30 03:00:00,2012-06-30,3,5,6,1,22.1,89.0,0.0,clouds,20,3,23,,0,0
2012-06-30 04:00:00,2012-06-30,4,5,6,1,21.1,94.0,0.0,clouds,15,3,18,,0,0
2012-06-30 05:00:00,2012-06-30,5,5,6,1,22.1,89.0,11.0,clear,7,3,10,,0,0
2012-06-30 06:00:00,2012-06-30,6,5,6,1,22.1,89.0,11.0,clear,36,6,42,,0,0
2012-06-30 07:00:00,2012-06-30,7,5,6,1,22.1,89.0,11.0,clear,82,10,92,,0,0
2012-06-30 08:00:00,2012-06-30,8,5,6,1,22.1,89.0,11.0,clear,168,26,194,,0,0
2012-06-30 09:00:00,2012-06-30,9,5,6,1,22.1,89.0,11.0,clear,234,41,275,,0,0
2012-06-30 10:00:00,2012-06-30,10,5,6,1,33.4,30.0,17.0,clear,308,96,404,,0,0
2012-06-30 11:00:00,2012-06-30,11,5,6,1,33.4,30.0,17.0,clear,350,102,452,,0,0
2012-06-30 12:00:00,2012-06-30,12,5,6,1,33.4,30.0,17.0,clear,328,143,471,,0,0
2012-06-30 13:00:00,2012-06-30,13,5,6,1,33.4,30.0,17.0,clear,323,105,428,,0,0
2012-06-30 14:00:00,2012-06-30,14,5,6,1,33.4,30.0,17.0,clear,295,114,409,,0,0
2012-06-30 15:00:00,2012-06-30,15,5,6,1,33.4,30.0,17.0,clear,287,117,404,,0,0
2012-06-30 16:00:00,2012-06-30,16,5,6,1,34.3,29.0,11.0,clear,264,109,373,,0,0
2012-06-30 17:00:00,2012-06-30,17,5,6,1,33.4,32.0,9.0,clear,231,131,362,,0,0
2012-06-30 18:00:00,2012-06-30,18,5,6,1,33.4,35.0,0.0,clear,248,91,339,,0,0
2012-06-30 19:00:00,2012-06-30,19,5,6,1,31.5,44.0,17.0,clear,240,134,374,,0,0
2012-06-30 20:00:00,2012-06-30,20,5,6,1,30.5,52.0,11.0,clear,204,88,292,,0,0
2012-06-30 21:00:00,2012-06-30,21,5,6,1,30.5,52.0,11.0,clear,165,48,213,,0,0
2012-06-30 22:00:00,2012-06-30,22,5,6,1,28.7,62.0,11.0,clear,134,38,172,,0,0
2012-06-30 23:00:00,2012-06-30,23,5,6,1,28.7,62.0,6.0,clear,119,33,152,,0,0
2012-07-01 00:00:00,2012-07-01,0,6,7,1,27.7,66.0,0.0,clear,122,27,149,,0,0
2012-07-01 01:00:00,2012-07-01,1,6,7,1,26.8,70.0,9.0,clear,81,12,93,,0,0
2012-07-01 02:00:00,2012-07-01,2,6,7,1,25.8,74.0,6.0,clear,69,21,90,,0,0
2012-07-01 03:00:00,2012-07-01,3,6,7,1,25.8,84.0,9.0,clear,27,6,33,,0,0
2012-07-01 04:00:00,2012-07-01,4,6,7,1,24.9,79.0,13.0,clear,4,0,4,,0,0
2012-07-01 05:00:00,2012-07-01,5,6,7,1,24.0,79.0,7.0,clear,7,3,10,,0,0
2012-07-01 06:00:00,2012-07-01,6,6,7,1,24.9,79.0,6.0,clear,19,8,27,,0,0
2012-07-01 07:00:00,2012-07-01,7,6,7,1,26.8,70.0,0.0,clear,37,13,50,,0,0
2012-07-01 08:00:00,2012-07-01,8,6,7,1,28.7,62.0,7.0,clear,106,36,142,,0,0
2012-07-01 09:00:00,2012-07-01,9,6,7,1,30.5,56.0,0.0,clear,168,51,219,,0,0
2012-07-01 10:00:00,2012-07-01,10,6,7,1,32.4,44.0,20.0,clear,268,98,366,,0,0
2012-07-01 11:00:00,2012-07-01,11,6,7,1,33.4,39.0,15.0,clear,256,121,377,,0,0
2012-07-01 12:00:00,2012-07-01,12,6,7,1,34.3,37.0,15.0,clear,319,114,433,,0,0
2012-07-01 13:00:00,2012-07-01,13,6,7,1,35.2,33.0,17.0,clear,309,111,420,,0,0
2012-07-01 14:00:00,2012-07-01,14,6,7,1,35.2,33.0,17.0,clear,346,98,444,,0,0
2012-07-01 15:00:00,2012-07-01,15,6,7,1,34.3,37.0,19.0,clear,244,101,345,,0,0
2012-07-01 16:00:00,2012-07-01,16,6,7,1,35.2,33.0,20.0,clear,228,85,313,,0,0
2012-07-01 17:00:00,2012-07-01,17,6,7,1,35.2,26.0,20.0,clear,323,90,413,,0,0
2012-07-01 18:00:00,2012-07-01,18,6,7,1,33.4,32.0,24.0,clear,275,95,370,,0,0
2012-07-01 19:00:00,2012-07-01,19,6,7,1,31.5,39.0,9.0,clear,279,103,382,,0,0
2012-07-01 20:00:00,2012-07-01,20,6,7,1,31.5,39.0,9.0,clear,244,88,332,,0,0
2012-07-01 21:00:00,2012-07-01,21,6,7,1,31.5,39.0,9.0,clear,181,77,258,,0,0
2012-07-01 22:00:00,2012-07-01,22,6,7,1,30.5,43.0,9.0,clear,110,41,151,,0,0
2012-07-01 23:00:00,2012-07-01,23,6,7,1,28.7,52.0,11.0,light_rain,88,22,110,,0,0
2012-07-02 00:00:00,2012-07-02,0,0,7,0,27.7,58.0,15.0,clouds,31,12,43,,0,1
2012-07-02 01:00:00,2012-07-02,1,0,7,0,27.7,58.0,13.0,clouds,14,3,17,,0,1
2012-07-02 02:00:00,2012-07-02,2,0,7,0,26.8,51.0,17.0,clouds,14,1,15,,0,1
2012-07-02 03:00:00,2012-07-02,3,0,7,0,25.8,54.0,28.0,clouds,5,0,5,,0,1
2012-07-02 04:00:00,2012-07-02,4,0,7,0,25.8,54.0,20.0,clouds,10,2,12,,0,1
2012-07-02 05:00:00,2012-07-02,5,0,7,0,25.8,51.0,0.0,clouds,37,3,40,,0,1
2012-07-02 06:00:00,2012-07-02,6,0,7,0,24.9,58.0,7.0,clear,132,4,136,,0,1
2012-07-02 07:00:00,2012-07-02,7,0,7,0,26.8,51.0,7.0,clear,390,8,398,,0,1
2012-07-02 08:00:00,2012-07-02,8,0,7,0,27.7,52.0,13.0,clear,548,20,568,,0,1
2012-07-02 09:00:00,2012-07-02,9,0,7,0,28.7,46.0,17.0,clear,239,56,295,,0,1
2012-07-02 10:00:00,2012-07-02,10,0,7,0,29.6,43.0,17.0,clear,104,70,174,,0,1
2012-07-02 11:00:00,2012-07-02,11,0,7,0,31.5,28.0,20.0,clear,134,67,201,,0,1
2012-07-02 12:00:00,2012-07-02,12,0,7,0,31.5,32.0,13.0,clear,183,74,257,,0,1
2012-07-02 13:00:00,2012-07-02,13,0,7,0,32.4,34.0,15.0,clear,162,74,236,,0,1
2012-07-02 14:00:00,2012-07-02,14,0,7,0,32.4,34.0,15.0,clear,151,79,230,,0,1
2012-07-02 15:00:00,2012-07-02,15,0,7,0,31.5,36.0,13.0,clear,175,59,234,,0,1
2012-07-02 16:00:00,2012-07-02,16,0,7,0,31.5,36.0,19.0,clear,304,61,365,,0,1
2012-07-02 17:00:00,2012-07-02,17,0,7,0,31.5,32.0,9.0,clear,665,82,747,,0,1
2012-07-02 18:00:00,2012-07-02,18,0,7,0,31.5,32.0,11.0,clear,658,72,730,,0,1
2012-07-02 19:00:00,2012-07-02,19,0,7,0,28.7,43.0,9.0,clear,510,71,581,,0,1
2012-07-02 20:00:00,2012-07-02,20,0,7,0,28.7,43.0,9.0,clear,357,38,395,,0,1
2012-07-02 21:00:00,2012-07-02,21,0,7,0,27.7,45.0,9.0,clear,241,17,258,,0,1
2012-07-02 22:00:00,2012-07-02,22,0,7,0,26.8,51.0,11.0,clear,169,19,188,,0,1
2012-07-02 23:00:00,2012-07-02,23,0,7,0,26.8,51.0,7.0,clear,90,12,102,,0,1
2012-07-03 00:00:00,2012-07-03,0,1,7,0,25.8,54.0,0.0,clear,44,9,53,,0,1
2012-07-03 01:00:00,2012-07-03,1,1,7,0,25.8,58.0,0.0,clear,9,5,14,,0,1
2012-07-03 02:00:00,2012-07-03,2,1,7,0,25.8,58.0,0.0,clear,8,2,10,,0,1
2012-07-03 03:00:00,2012-07-03,3,1,7,0,24.9,65.0,9.0,clear,2,0,2,,0,1
2012-07-03 04:00:00,2012-07-03,4,1,7,0,24.0,65.0,7.0,clear,6,0,6,,0,1
2012-07-03 05:00:00,2012-07-03,5,1,7,0,24.9,61.0,0.0,clear,33,2,35,,0,1
2012-07-03 06:00:00,2012-07-03,6,1,7,0,24.9,65.0,9.0,clear,149,5,154,,0,1
2012-07-03 07:00:00,2012-07-03,7,1,7,0,26.8,58.0,0.0,clear,462,21,483,,0,1
2012-07-03 08:00:00,2012-07-03,8,1,7,0,26.8,62.0,6.0,clear,604,42,646,,0,1
2012-07-03 09:00:00,2012-07-03,9,1,7,0,29.6,49.0,11.0,clear,226,46,272,,0,1
2012-07-03 10:00:00,2012-07-03,10,1,7,0,30.5,43.0,15.0,clear,153,56,209,,0,1
2012-07-03 11:00:00,2012-07-03,11,1,7,0,32.4,34.0,13.0,clear,151,66,217,,0,1
2012-07-03 12:00:00,2012-07-03,12,1,7,0,33.4,28.0,13.0,clear,198,74,272,,0,1
2012-07-03 13:00:00,2012-07-03,13,1,7,0,34.3,25.0,9.0,clear,203,80,283,,0,1
2012-07-03 14:00:00,2012-07-03,14,1,7,0,34.3,25.0,13.0,clear,241,69,310,,0,1
2012-07-03 15:00:00,2012-07-03,15,1,7,0,34.3,24.0,0.0,clouds,330,71,401,,0,1
2012-07-03 16:00:00,2012-07-03,16,1,7,0,34.3,24.0,13.0,clouds,437,90,527,,0,1
2012-07-03 17:00:00,2012-07-03,17,1,7,0,32.4,30.0,11.0,clouds,620,102,722,,0,1
2012-07-03 18:00:00,2012-07-03,18,1,7,0,32.4,30.0,0.0,clouds,542,85,627,,0,1
2012-07-03 19:00:00,2012-07-03,19,1,7,0,31.5,36.0,9.0,clouds,431,66,497,,0,1
2012-07-03 20:00:00,2012-07-03,20,1,7,0,27.7,55.0,33.0,light_rain,296,80,376,,0,1
2012-07-03 21:00:00,2012-07-03,21,1,7,0,24.9,70.0,19.0,clouds,160,36,196,,0,1
2012-07-03 22:00:00,2012-07-03,22,1,7,0,24.0,79.0,13.0,clear,151,26,177,,0,1
2012-07-03 23:00:00,2012-07-03,23,1,7,0,23.0,83.0,0.0,clear,152,19,171,,0,1
2012-07-04 00:00:00,2012-07-04,0,2,7,0,24.0,79.0,6.0,clear,140,19,159,Independence Day,1,0
2012-07-04 01:00:00,2012-07-04,1,2,7,0,24.0,74.0,0.0,clear,96,27,123,Independence Day,1,0
2012-07-04 02:00:00,2012-07-04,2,2,7,0,23.0,83.0,9.0,clear,66,27,93,Independence Day,1,0
2012-07-04 03:00:00,2012-07-04,3,2,7,0,24.0,74.0,13.0,clear,23,9,32,Independence Day,1,0
2012-07-04 04:00:00,2012-07-04,4,2,7,0,24.0,69.0,17.0,clear,11,5,16,Independence Day,1,0
2012-07-04 05:00:00,2012-07-04,5,2,7,0,23.0,69.0,0.0,clear,14,5,19,Independence Day,1,0
2012-07-04 06:00:00,2012-07-04,6,2,7,0,23.0,69.0,0.0,clear,23,9,32,Independence Day,1,0
2012-07-04 07:00:00,2012-07-04,7,2,7,0,24.0,65.0,0.0,clear,62,10,72,Independence Day,1,0
